"hip","proper","ra","dec","mag","absmag","t_eff","con","constellations","const_name"
96760,,19.668657,-23.429086,5.97,0.765,4777,"Sgr",1,"Sagittarius"
96771,,19.670332,60.507114,6.49,0.531,7697,"Dra",0,
96781,,19.671858,-54.41779,6.24,0.912,4847,"Tel",0,
96805,,19.678097,43.077824,6.17,-2.391,3870,"Cyg",0,
96807,,19.6787,-0.621233,5.64,0.473,8276,"Aql",0,
96808,,19.678717,-16.293268,5.3,0.961,4648,"Sgr",0,
96825,,19.680601,45.524942,5.06,1.581,6608,"Cyg",0,
96837,,19.68415,17.476041,4.39,-1.258,4772,"Sge",4,"Sagitta"
96840,,19.684869,13.815682,5.98,-14.02,11047,"Aql",0,
96856,,19.687403,22.452773,6.43,-2.165,4024,"Vul",0,
96882,,19.693681,-65.854414,6.08,-0.262,3880,"Pav",0,
96895,,19.696945,50.52506,5.99,4.371,5745,"Cyg",1,"Cygnus"
96901,,19.697783,50.517523,6.25,4.617,5686,"Cyg",0,
96907,,19.699338,40.254144,6.22,1.662,7877,"Cyg",0,
96917,,19.700812,-9.193654,6.31,1.047,4256,"Aql",0,
96919,,19.701151,55.463222,6.42,-1.082,4072,"Cyg",0,
96931,,19.703559,12.193261,6.33,-0.337,11021,"Aql",0,
96950,,19.708648,-16.123996,5.06,1.385,7122,"Sgr",2,"Sagittarius"
96957,,19.709447,11.826583,5.28,-1.81,5987,"Aql",0,
96977,,19.71239,32.426741,5.93,-2.969,8313,"Cyg",0,
97028,,19.719332,30.677891,6.08,0.849,9488,"Cyg",0,
97029,,19.719657,38.671713,6.37,-1.572,4456,"Cyg",0,
97033,,19.720653,58.016617,6.29,3.062,5932,"Cyg",0,
97063,,19.72598,-15.470105,5.49,2.042,6456,"Sgr",0,
97067,,19.727116,-37.538765,6.14,-0.309,9275,"Sgr",0,
97070,,19.727637,57.042713,6.28,1.826,5081,"Cyg",0,
97077,,19.72859,25.771929,5.5,0.463,4971,"Vul",0,
97081,,19.729192,41.773108,5.86,-0.353,3785,"Cyg",0,
97087,,19.730959,34.162724,6.04,-1.56,10870,"Cyg",0,
97091,,19.732215,27.135398,6.27,-3.127,4821,"Vul",0,
97118,,19.737943,37.354355,4.89,0.152,4952,"Cyg",1,"Cygnus"
97122,,19.738446,69.337065,5.9,0.295,8700,"Dra",0,
97139,,19.742831,13.302783,6.25,-1.211,10215,"Aql",0,
97142,,19.743937,34.414164,6.39,-0.978,3951,"Cyg",0,
97144,,19.744805,8.726538,6.43,0.577,4968,"Aql",0,
97151,,19.746959,40.716803,6.36,-0.641,3870,"Cyg",0,
97165,"Fawaris",19.749574,45.13081,2.86,-0.66,9560,"Cyg",12,"Cygnus"
97228,,19.761015,36.091022,6.38,-1.008,10375,"Cyg",0,
97229,,19.761096,7.613158,5.89,2.243,7889,"Aql",1,"Aquila"
97242,,19.764265,35.012751,6.14,0.603,4718,"Cyg",0,
97244,,19.764509,-2.883453,6.47,-1.325,9313,"Aql",0,
97260,,19.767005,-31.908571,5.51,-1.181,9213,"Sgr",0,
97278,"Tarazed",19.770994,10.613261,2.72,-2.695,3977,"Aql",10,"Aquila"
97290,,19.772707,-19.761113,4.87,0.851,4735,"Sgr",3,"Sagittarius"
97295,,19.773777,33.727598,5,3.365,6387,"Cyg",1,"Cygnus"
97307,,19.776393,32.888591,6.18,0.757,4538,"Cyg",0,
97326,,19.779073,68.437998,6.34,0.123,7172,"Dra",0,
97365,,19.789795,18.534286,3.68,-2.622,4301,"Sge",4,"Sagitta"
97372,,19.790787,47.907564,6.14,-1.241,3671,"Cyg",0,
97376,,19.79105,38.407614,5.83,0.024,11291,"Cyg",0,
97402,,19.796816,25.384058,6,0.483,4863,"Vul",0,
97421,,19.800321,-56.362611,5.33,1.855,7791,"Tel",0,
97423,,19.80084,-13.703616,6.11,2.029,7809,"Sgr",0,
97433,,19.80285,70.26793,3.84,0.556,5079,"Dra",7,"Draco"
97454,,19.808476,10.6941,6.44,-1.436,4985,"Aql",0,
97473,,19.811683,11.815896,5.75,-0.24,6099,"Aql",0,
97484,,19.813937,-12.319421,6.47,-2.182,3554,"Sgr",0,
97485,,19.814055,33.437283,6.42,-13.58,8232,"Cyg",0,
97491,,19.815301,-52.888109,6.27,-1.003,4609,"Tel",0,
97496,,19.816294,19.142042,5.01,0.544,8496,"Sge",1,"Sagitta"
97499,,19.817279,-10.870763,6,1.079,4434,"Aql",0,
97515,,19.819889,-28.788972,6.04,2.706,6714,"Sgr",0,
97534,,19.823694,-72.503378,5.39,2.191,7571,"Pav",0,
97538,,19.824306,38.710149,6.12,-0.538,5040,"Cyg",0,
97569,,19.831505,-66.813069,6.44,-1.007,4022,"Pav",0,
97572,,19.831867,28.439674,6.45,-2.463,11806,"Vul",0,
97573,,19.83217,27.085182,6.46,0.67,4975,"Vul",0,
97598,,19.837238,-47.557392,5.91,-2.144,3547,"Tel",0,
97607,,19.838189,7.902419,6.49,-2.128,11263,"Aql",0,
97611,,19.839376,-61.06112,6.21,-1.063,12974,"Pav",0,
97630,,19.842776,38.722419,5.18,-1.455,3592,"Cyg",0,
97634,,19.843702,40.599759,5.68,-3.382,10567,"Cyg",0,
97635,,19.843813,52.988001,5.03,1.065,4346,"Cyg",0,
97646,,19.845775,-59.193667,5.41,0.764,8608,"Pav",0,
97649,"Altair",19.846388,8.868322,0.76,2.21,7645,"Aql",13,"Aquila"
97650,,19.846329,-10.763512,5.38,3.154,6719,"Aql",0,
97651,,19.846353,37.826324,6.13,-3.42,3712,"Cyg",0,
97674,,19.85032,-65.605087,6.04,2.226,7132,"Pav",0,
97675,,19.850456,10.415727,5.12,3.705,6033,"Aql",1,"Aquila"
97679,,19.851141,22.610046,4.9,-1.528,13827,"Vul",0,
97687,,19.853083,-2.46099,6.12,-0.202,3844,"Aql",0,
97697,,19.854925,9.629887,6.25,1.488,8439,"Aql",0,
97700,,19.855382,47.377236,6.22,2.241,6738,"Cyg",0,
97709,,19.857455,4.088632,6.47,-2.944,4249,"Aql",0,
97749,,19.864056,-39.874367,5.32,0.491,10294,"Sgr",1,"Sagittarius"
97757,,19.866408,47.027339,5.6,-14.4,11047,"Cyg",0,
97765,,19.867109,24.992162,5.54,-3.032,5625,"Vul",0,
97767,,19.867623,11.628329,6.16,4.034,5749,"Aql",0,
97774,,19.868658,47.931795,5.91,-2.629,15037,"Cyg",0,
97783,,19.870001,-19.044991,5.88,0.56,4890,"Sgr",0,
97789,,19.871226,36.432295,6.13,-0.551,4104,"Cyg",0,
97796,,19.872712,18.671875,6.24,-13.76,10029,"Sge",0,
97804,,19.874547,1.005661,3.87,-4.265,5790,"Aql",4,"Aquila"
97816,,19.877143,-54.971026,5.76,-0.423,5021,"Tel",0,
97819,,19.877532,-54.976444,6.5,2.59,8455,"Tel",0,
97845,,19.88368,47.80772,6.3,-2.206,12600,"Cyg",0,
97849,,19.885107,-14.603203,6.47,1.091,8091,"Sgr",0,
97870,,19.88816,57.523482,5.14,-1.301,12560,"Cyg",0,
97871,,19.888538,-3.114464,5.63,1.111,7588,"Aql",0,
97886,,19.891026,24.079614,4.57,-0.485,10334,"Vul",0,
97892,,19.893168,59.70866,6.06,0.971,9105,"Cyg",0,
97928,,19.902299,-8.574211,5.76,-0.677,3596,"Aql",1,"Aquila"
97938,"Libertas",19.904134,8.461453,4.71,0.958,4806,"Aql",2,"Aquila"
97944,,19.904931,-23.941071,6.22,5.482,4817,"Sgr",0,
97961,,19.908632,24.319388,5.56,-0.236,9807,"Vul",0,
97966,,19.910459,-8.227289,5.7,-0.15,11073,"Aql",0,
97967,,19.910573,-8.237048,6.49,0.528,10196,"Aql",0,
97970,,19.911167,7.140353,6.14,1.577,8992,"Aql",0,
97971,,19.911235,-61.170792,6.21,0.905,7998,"Pav",0,
97980,,19.912444,0.273627,5.6,0.317,8472,"Aql",1,"Aquila"
97985,,19.913403,36.995676,5.79,-2.045,5356,"Cyg",0,
98012,,19.918085,-33.046252,6.47,-1.349,4013,"Sgr",0,
98032,,19.921026,-41.868288,4.12,0.389,4731,"Sgr",3,"Sagittarius"
98036,"Alshain",19.921887,6.406763,3.71,3.027,5153,"Aql",8,"Aquila"
98038,,19.922083,-6.73478,6.49,1.925,6771,"Aql",0,
98044,,19.922793,58.250193,6.1,0.458,4809,"Cyg",0,
98055,,19.927167,52.438948,4.91,0.23,8268,"Cyg",0,
98066,"Terebellum",19.930651,-26.299506,4.7,2.626,5424,"Sgr",1,"Sagittarius"
98068,,19.931045,38.486705,4.95,-3.279,11263,"Cyg",0,
98073,,19.932051,58.845969,4.98,-2.263,3818,"Cyg",0,
98085,,19.933684,16.634799,5.71,-14.29,5046,"Sge",0,
98086,,19.933787,-81.34984,6.39,-0.393,4156,"Oct",0,
98103,,19.937292,11.423721,5.28,1.14,9339,"Aql",0,
98110,,19.938438,35.083424,3.89,0.806,4813,"Cyg",8,"Cygnus"
98111,,19.938622,56.687017,6.16,1.741,8539,"Cyg",0,
98143,,19.945595,36.250599,6.03,-1.485,13196,"Cyg",0,
98146,,19.94588,50.902523,6.46,1.362,9488,"Cyg",0,
98162,,19.94912,-27.169899,4.54,-2.494,4057,"Sgr",1,"Sagittarius"
98174,,19.951749,-58.901351,5.24,0.583,9339,"Pav",0,
98194,,19.953852,40.367824,5.46,-2.198,11376,"Cyg",0,
98234,,19.962624,16.789163,5.54,-0.185,10354,"Sge",1,"Sagitta"
98253,,19.965588,42.260771,6.44,-1.124,8496,"Cyg",0,
98258,,19.965842,-15.49149,5.01,0.456,8866,"Sgr",0,
98308,,19.974649,63.534135,6.15,0.467,9082,"Dra",0,
98320,,19.97621,38.105693,6.33,-1.89,11376,"Cyg",0,
98325,,19.977216,30.983665,5.51,-0.261,10611,"Cyg",0,
98332,,19.978116,-69.163957,5.74,1.511,7628,"Pav",0,
98333,,19.97828,70.366949,6.32,0.619,5123,"Dra",0,
98337,,19.979285,19.492148,3.51,-0.985,3848,"Sge",4,"Sagitta"
98346,,19.981374,-68.762583,6.38,1.259,7991,"Pav",0,
98351,,19.982338,-30.538384,6.27,2.421,4753,"Sgr",0,
98353,,19.982555,-26.195767,4.84,-0.073,5092,"Sgr",1,"Sagittarius"
98375,,19.986261,23.101281,5.68,2.224,6992,"Vul",0,
98379,,19.987595,52.055691,6.14,-0.749,15641,"Cyg",0,
98383,,19.989006,45.772541,5.92,0.207,7858,"Cyg",0,
98385,,19.989623,1.377696,6.17,-0.688,4613,"Aql",0,
98401,,19.993522,76.481392,6.2,0.162,3755,"Dra",1,"Draco"
98412,,19.995605,-35.276305,4.37,-1.637,13675,"Sgr",2,"Sagittarius"
98416,,19.996485,-9.958238,5.87,4.138,5902,"Aql",0,
98421,,19.997595,-34.697799,5.3,1.871,7952,"Sgr",0,
98425,,19.998665,37.042885,5.15,-2.887,12888,"Cyg",0,
98438,,20.000919,17.516511,5.33,-2.144,3837,"Sge",2,"Sagitta"
98458,,20.004266,26.187887,6.49,-3.025,4608,"Vul",0,
98461,,20.004425,-37.701719,5.95,0.788,4871,"Sgr",0,
98470,,20.005621,-33.703452,5.65,4.013,6293,"Sgr",0,
98478,,20.006418,-66.94936,5.75,1.426,4787,"Pav",0,
98482,,20.007042,-49.350946,6.18,1.1,4744,"Tel",0,
98485,,20.007356,-43.043302,6.11,-1.541,3689,"Sgr",0,
98495,,20.009845,-72.910504,3.97,1.43,10047,"Pav",2,"Pavo"
98512,,20.013424,-45.112918,5.8,1.248,7244,"Sgr",0,
98526,,20.016383,8.557735,5.9,-0.735,3935,"Aql",1,"Aquila"
98543,,20.018346,27.753573,4.66,0.359,7864,"Vul",1,"Vulpecula"
98563,,20.020917,37.098996,6.23,-0.809,4300,"Cyg",0,
98571,,20.022655,50.104695,5.06,-0.562,4625,"Cyg",0,
98575,,20.023291,-22.737307,6.01,0.85,4886,"Sgr",0,
98579,,20.024104,-40.814336,6.31,1.312,8352,"Sgr",0,
98583,,20.024594,64.820974,5.22,-1.059,3785,"Dra",1,"Draco"
98609,,20.029086,24.800423,5.88,-1.72,12931,"Vul",0,
98608,,20.029093,-59.375893,4.95,-0.868,4231,"Pav",0,
98624,,20.03123,-66.943966,5.32,1.019,4459,"Pav",0,
98633,,20.032944,-13.637217,5.69,0.895,8635,"Sgr",0,
98636,,20.03373,24.938043,5.23,1.068,6851,"Vul",0,
98658,,20.03894,64.634419,6.27,1.053,4995,"Dra",0,
98661,,20.039473,22.151458,6.5,-2.164,8246,"Vul",0,
98688,,20.044299,-27.709845,4.43,-1.262,3671,"Sgr",3,"Sagittarius"
98701,,20.046892,31.958832,6.39,-0.896,4481,"Cyg",0,
98702,,20.04696,67.873565,4.51,-1.083,4301,"Dra",2,"Draco"
98738,,20.054555,18.500993,5.99,-0.983,4127,"Sge",1,"Sagitta"
98754,,20.058338,16.031255,5.73,-0.728,11523,"Aql",2,"Aquila"
98761,,20.059291,-37.940699,4.77,-0.483,4132,"Sgr",1,"Sagittarius"
98767,,20.060373,29.896805,5.73,4.729,5421,"Cyg",0,
98772,,20.060777,22.941058,6.45,0.606,4796,"Vul",0,
98785,,20.062309,-22.595595,6.44,2.509,6273,"Sgr",0,
98819,,20.068399,17.070173,5.8,4.552,5895,"Sge",1,"Sagitta"
98823,,20.068976,7.277966,5.51,-0.246,4731,"Aql",1,"Aquila"
98842,,20.072108,-32.056296,4.99,0.24,4476,"Sgr",1,"Sagittarius"
98844,,20.073098,-0.709309,5.67,0.136,4321,"Aql",1,"Aquila"
98858,,20.074665,48.229664,6.16,-0.158,9059,"Cyg",0,
98863,,20.076715,32.218598,5.62,-14.38,5391,"Cyg",0,
98872,,20.079032,63.890207,6.24,1.747,8455,"Dra",0,
98890,,20.081502,68.027159,6.32,-1.28,3644,"Dra",0,
98910,,20.084837,-11.599413,6.38,-2.921,6110,"Aql",0,
98915,,20.085207,51.839398,6.14,-0.565,3777,"Cyg",0,
98920,,20.08597,19.991071,5.09,1.632,4740,"Sge",2,"Sagitta"
98921,,20.086039,38.478457,6.18,4.81,5709,"Cyg",0,
98946,,20.089306,56.341422,6.19,2.665,6559,"Cyg",0,
98954,,20.090707,15.500412,6.37,0.864,3741,"Aql",0,
98959,,20.092216,-67.320897,6.07,4.827,5729,"Pav",0,
98962,,20.092444,61.99542,5.4,1.791,4505,"Dra",0,
99024,,20.103396,-4.07821,6.47,1.229,4566,"Aql",0,
99026,,20.103823,53.165688,5.81,2.995,6523,"Cyg",0,
99031,,20.106055,35.972468,5.38,3.484,5165,"Cyg",0,
99080,,20.114835,23.614425,5.08,-0.865,14314,"Vul",0,
99120,,20.1231,-52.880793,4.93,-2.67,3802,"Tel",0,
99137,,20.126412,-55.016012,6.26,4.411,6162,"Tel",0,
99145,,20.128178,34.422905,6.12,-2.509,8321,"Cyg",0,
99158,,20.130658,9.399833,6.43,3.454,6443,"Aql",1,"Aquila"
99171,,20.13384,-0.678185,5.97,2.612,4806,"Aql",0,
99176,,20.13514,16.66439,6.39,-2.041,3379,"Sge",0,
99188,,20.135988,-52.577795,6.47,2.728,5619,"Tel",0,
99200,,20.139021,-66.354691,6.45,-1.164,3811,"Pav",0,
99221,,20.14202,-10.062595,6.18,0.034,9128,"Cap",0,
99234,,20.143966,10.725867,6.34,-2.336,13018,"Aql",0,
99240,,20.145157,-66.182068,3.55,4.62,5416,"Pav",2,"Pavo"
99255,,20.148145,77.711419,4.38,-0.543,10314,"Cep",2,"Cepheus"
99270,,20.151066,-47.06793,6.46,0.239,4055,"Tel",0,
99294,,20.156212,56.026828,6.49,-1.067,4973,"Cyg",0,
99303,,20.157116,36.839621,4.93,-2.578,13151,"Cyg",0,
99404,,20.175982,26.904169,5.51,-0.058,8565,"Vul",0,
99445,,20.184317,21.134579,6.24,0.367,5066,"Sge",0,
99453,,20.185395,-57.524239,6.36,0.339,8845,"Pav",0,
99457,,20.186133,-8.842344,6.39,-2.879,12974,"Cap",0,
99461,,20.186632,-36.101212,5.32,6.424,5123,"Sgr",0,
99473,,20.188413,-0.821461,3.24,-1.477,10749,"Aql",4,"Aquila"
99479,,20.189171,21.874937,6.24,-13.76,10354,"Vul",0,
99500,,20.193007,62.078542,5.7,2.278,6162,"Dra",0,
99518,,20.19666,26.80899,5.51,-2.672,4165,"Vul",0,
99529,,20.199416,-12.392403,6.34,0.55,4475,"Cap",0,
99531,,20.200195,26.478806,5.91,-1.053,11905,"Vul",0,
99570,,20.206624,-42.780063,6.2,1.198,4442,"Sgr",0,
99572,,20.207186,-12.617497,5.84,3.628,6387,"Cap",1,"Capricornus"
99579,,20.208812,51.463565,6.01,0.88,4595,"Cyg",0,
99585,,20.209757,0.867054,6.25,-0.032,9003,"Aql",0,
99624,,20.217894,-0.330796,6.47,-0.061,3929,"Aql",0,
99631,,20.220523,-1.009339,5.44,-1.241,4110,"Aql",0,
99639,,20.22168,46.815675,4.8,-1.562,8455,"Cyg",1,"Cygnus"
99655,,20.223288,56.567722,4.28,0.837,8344,"Cyg",0,
99663,,20.224331,60.640569,5.81,-0.441,4032,"Cep",0,
99666,,20.22566,-47.713234,6.47,-0.001,4407,"Tel",0,
99675,,20.227196,46.741329,3.8,-3.365,4372,"Cyg",1,"Cygnus"
99685,,20.228559,43.379013,6.13,-0.468,4009,"Cyg",0,
99719,,20.234688,36.604881,6.47,-1.74,9742,"Cyg",0,
99731,,20.236285,64.765259,7.26,3.114,5179,"Dra",1,"Draco"
99738,,20.237369,28.694817,5.19,0.391,7822,"Vul",0,
99742,,20.237949,15.197609,4.94,1.627,8700,"Aql",2,"Aquila"
99747,,20.238617,-52.44577,5.65,-0.962,3995,"Tel",0,
99762,,20.240815,-63.415789,6.09,1.836,7178,"Pav",0,
99770,,20.242229,36.806302,4.93,1.778,8077,"Cyg",0,
99824,,20.254415,25.591957,4.79,-2.624,15502,"Vul",1,"Vulpecula"
99825,,20.254806,-27.032977,5.73,5.98,5101,"Cap",0,
99841,,20.256604,33.729084,5.7,0.756,4997,"Cyg",0,
99848,,20.257867,47.714208,3.96,-3.597,4075,"Cyg",0,
99853,,20.2584,23.508906,5.18,-3.668,4819,"Vul",0,
99870,,20.262013,50.232903,6.36,1.129,8488,"Cyg",0,
99874,,20.262816,27.814242,4.5,-0.582,4392,"Vul",1,"Vulpecula"
99878,,20.264057,-30.005278,6.3,-1.127,3966,"Sgr",0,
99889,,20.266837,45.579525,5.87,3.196,6514,"Cyg",0,
99893,,20.267619,38.898012,6.28,0.695,9447,"Cyg",0,
99894,,20.268335,4.580795,6.44,2.355,5126,"Aql",0,
99913,,20.272163,21.5987,6.11,1.075,4776,"Sge",0,
99918,,20.273001,-12.337119,6.3,0.634,9461,"Cap",0,
99920,,20.273225,-36.453575,6.3,-1.215,4048,"Sgr",0,
99929,,20.274487,37.056395,6.47,-2.679,11584,"Cyg",0,
99951,,20.279746,24.671102,5.3,-0.339,4946,"Vul",1,"Vulpecula"
99968,,20.282024,40.365075,5.27,-3.15,3641,"Cyg",0,
100016,,20.291405,42.72206,6.32,-2.528,3695,"Cyg",0,
100017,,20.291918,66.853687,5.91,4.686,5888,"Dra",0,
100018,,20.292092,29.147563,6.24,0.72,4830,"Vul",0,
100027,,20.29413,-12.508212,4.3,-1.909,4993,"Cap",1,"Capricornus"
100044,,20.296445,38.03293,4.77,-15.23,6837,"Cyg",0,
100062,,20.300388,-21.80996,5.86,0.926,4846,"Cap",0,
100064,"Algedi",20.300904,-12.544852,3.58,1.024,5090,"Cap",8,"Capricornus"
100069,,20.301941,40.732082,5.83,-3.043,8690,"Cyg",0,
100097,,20.306876,55.397095,5.76,0.977,8313,"Cyg",0,
100108,,20.307958,36.999803,5.58,1.601,8855,"Cyg",0,
100122,,20.310853,34.982775,5.14,-4.796,5689,"Cyg",0,
100142,,20.313797,46.322194,6.46,-3.038,12482,"Cyg",0,
100151,,20.315548,-47.710774,6.28,-1.108,3619,"Tel",0,
100155,,20.315983,39.004184,6.35,-13.65,2407,"Cyg",0,
100165,,20.317501,-63.230744,6.27,0.688,4764,"Pav",0,
100184,,20.32161,-47.580289,6.13,3.689,6417,"Tel",0,
100195,,20.323223,-19.118533,5.28,-2.401,4170,"Cap",0,
100208,,20.324805,13.216766,6.2,-0.496,3647,"Del",0,
100221,,20.326863,62.257472,5.71,0.39,10254,"Dra",0,
100232,,20.328685,-1.078514,6.05,0.645,4677,"Aql",0,
100250,,20.332234,46.837319,6.49,-1.259,11207,"Cyg",0,
100256,,20.333386,13.548091,5.96,1.436,7224,"Del",0,
100261,,20.334998,68.880317,5.59,-0.972,4039,"Dra",0,
100268,,20.337561,39.403226,6.22,-0.062,8815,"Cyg",0,
100274,,20.339034,14.569257,6.17,0.017,4997,"Del",0,
100276,,20.339279,17.792928,5.82,-0.296,3990,"Sge",0,
100295,,20.341844,53.595685,6.23,-2.683,3899,"Cyg",0,
100300,,20.342309,-55.050882,6.27,-0.985,3736,"Tel",0,
100310,"Alshat",20.344393,-12.75908,4.77,0.32,10334,"Cap",2,"Capricornus"
100325,,20.346263,-14.784892,6.09,1.004,9774,"Cap",0,
100332,,20.347748,-35.673676,6.46,1.195,4305,"Sgr",0,
100345,"Dabih",20.350187,-14.781367,3.05,-1.954,5312,"Cap",9,"Capricornus"
100357,,20.3532,63.980122,5.69,-0.973,3870,"Dra",0,
100379,,20.357883,-66.74969,6.49,3.242,6264,"Pav",0,
100412,,20.361431,-49.999416,6.26,3.802,6087,"Tel",0,
100434,,20.367516,41.132137,6.38,-1.648,4819,"Cyg",0,
100435,,20.36762,24.446099,5.5,-1.927,11376,"Vul",1,"Vulpecula"
100437,,20.368156,45.794994,5.58,0.109,4706,"Cyg",0,
100453,"Sadr",20.370473,40.256679,2.23,-6.518,5647,"Cyg",12,"Cygnus"
100469,,20.374305,-42.049548,5.6,1.498,9503,"Sgr",0,
100486,,20.37703,31.264966,6.09,-0.15,4220,"Cyg",0,
100501,,20.379249,41.026012,5.95,-1.117,3695,"Cyg",0,
100511,,20.381213,14.551098,6.16,4.064,6293,"Del",0,
100515,,20.382089,42.983543,6.2,1.136,4934,"Cyg",0,
100524,,20.383553,-9.65471,6.29,0.269,5025,"Cap",0,
100541,,20.386304,5.342987,5.3,0.908,4882,"Aql",0,
100574,,20.395658,37.476449,5.87,-2.22,14973,"Cyg",0,
100587,,20.397671,32.190172,4.43,0.008,4272,"Cyg",1,"Cygnus"
100591,,20.398106,-42.422868,5.64,0.74,7762,"Sgr",0,
100651,,20.408989,53.551934,6.49,-2.572,9924,"Cyg",0,
100664,,20.410416,1.068406,6.14,-0.828,10120,"Aql",0,
100672,,20.411599,1.368563,6.41,-0.443,3767,"Aql",0,
100697,,20.415226,-83.310616,6.15,1.755,7750,"Oct",0,
100714,,20.418057,59.600097,6.44,-0.561,8505,"Cyg",0,
100738,,20.424119,-28.663269,5.86,-0.075,4663,"Sgr",0,
100751,"Peacock",20.427459,-56.73509,1.94,-1.755,12292,"Pav",2,"Pavo"
100754,,20.427925,21.409642,5.68,-0.138,5008,"Vul",0,
100758,,20.428479,-2.800378,6.1,0.065,4502,"Aql",0,
100762,,20.428921,10.055999,6.32,-0.493,3848,"Del",0,
100764,,20.429985,-40.796184,6.08,0.978,4218,"Sgr",0,
100779,,20.433657,19.865494,6.45,0.171,4779,"Del",0,
100781,,20.433777,13.911612,6.35,-1.461,4072,"Del",0,
100807,,20.439765,17.315559,6.23,-1.231,4840,"Del",0,
100808,,20.439853,56.638698,6.38,-0.003,9288,"Cyg",0,
100852,,20.448052,-37.402905,6.24,3.38,4926,"Sgr",0,
100859,,20.450624,49.383367,5.73,2.856,7022,"Cyg",0,
100866,,20.452159,34.329069,6.39,-13.61,6370,"Cyg",0,
100876,,20.453942,20.476485,6.44,-1.751,4792,"Del",0,
100881,,20.455336,-18.211721,5.08,-1.036,10375,"Cap",3,"Capricornus"
100907,,20.459517,38.440332,5.63,1.076,8700,"Cyg",0,
100953,,20.468761,8.437448,6.23,1.352,4711,"Del",0,
100965,,20.470687,81.422708,5.38,-0.345,4830,"Dra",1,"Draco"
