"source","target","const_culture","const_id"
109492,112724,"tupi","tupi-003"
109492,107418,"tupi","tupi-003"
107418,105199,"tupi","tupi-003"
109492,110991,"tupi","tupi-003"
110991,114104,"tupi","tupi-003"
114104,746,"tupi","tupi-003"
746,3179,"tupi","tupi-003"
3179,3300,"tupi","tupi-003"
3300,3821,"tupi","tupi-003"
3300,117221,"tupi","tupi-003"
117221,116584,"tupi","tupi-003"
116584,110351,"tupi","tupi-003"
110351,106711,"tupi","tupi-003"
106711,105102,"tupi","tupi-003"
106711,106551,"tupi","tupi-003"
105102,104887,"tupi","tupi-003"
6686,4427,"tupi","tupi-003"
105102,103413,"tupi","tupi-003"
103413,102843,"tupi","tupi-003"
102843,102098,"tupi","tupi-003"
102098,102724,"tupi","tupi-003"
102724,104060,"tupi","tupi-003"
104060,103632,"tupi","tupi-003"
107930,109492,"tupi","tupi-003"
107533,107930,"tupi","tupi-003"
107533,103632,"tupi","tupi-003"
746,1960,"tupi","tupi-003"
1960,2599,"tupi","tupi-003"
2599,3951,"tupi","tupi-003"
3951,5589,"tupi","tupi-003"
4427,746,"tupi","tupi-003"
60718,60260,"tupi","tupi-004"
60260,59747,"tupi","tupi-004"
59747,62434,"tupi","tupi-004"
62434,61084,"tupi","tupi-004"
60718,60009,"tupi","tupi-004"
60009,62322,"tupi","tupi-004"
62322,63613,"tupi","tupi-004"
63613,61585,"tupi","tupi-004"
61585,59072,"tupi","tupi-004"
59072,61199,"tupi","tupi-004"
61199,57363,"tupi","tupi-004"
57363,56862,"tupi","tupi-004"
56862,52419,"tupi","tupi-004"
52419,50954,"tupi","tupi-004"
50954,50099,"tupi","tupi-004"
50099,51313,"tupi","tupi-004"
51313,48002,"tupi","tupi-004"
48002,45238,"tupi","tupi-004"
45238,47854,"tupi","tupi-004"
47854,50371,"tupi","tupi-004"
50371,45556,"tupi","tupi-004"
45556,45080,"tupi","tupi-004"
45080,42913,"tupi","tupi-004"
39953,42312,"tupi","tupi-004"
42312,42884,"tupi","tupi-004"
42884,44816,"tupi","tupi-004"
44816,46651,"tupi","tupi-004"
44816,45448,"tupi","tupi-004"
44816,45085,"tupi","tupi-004"
45085,44511,"tupi","tupi-004"
44511,45941,"tupi","tupi-004"
45941,48774,"tupi","tupi-004"
39953,41039,"tupi","tupi-004"
41039,41616,"tupi","tupi-004"
41616,42088,"tupi","tupi-004"
42088,42834,"tupi","tupi-004"
42834,42913,"tupi","tupi-004"
42834,44511,"tupi","tupi-004"
48774,51523,"tupi","tupi-004"
51523,55425,"tupi","tupi-004"
55425,60059,"tupi","tupi-004"
60059,61084,"tupi","tupi-004"
25930,26311,"tupi","tupi-005"
26311,26727,"tupi","tupi-005"
17847,17702,"tupi","tupi-006"
17702,17608,"tupi","tupi-006"
17608,17573,"tupi","tupi-006"
17702,17499,"tupi","tupi-006"
17573,17531,"tupi","tupi-006"
17573,17579,"tupi","tupi-006"
20205,20455,"tupi","tupi-007"
20455,20889,"tupi","tupi-007"
20889,21421,"tupi","tupi-007"
21421,20894,"tupi","tupi-007"
20894,20205,"tupi","tupi-007"
98036,97649,"western","western-Aql"
97649,97278,"western","western-Aql"
97649,95501,"western","western-Aql"
95501,97804,"western","western-Aql"
99473,97804,"western","western-Aql"
95501,93747,"western","western-Aql"
93747,93244,"western","western-Aql"
95501,93805,"western","western-Aql"
677,3092,"western","western-And"
3092,5447,"western","western-And"
9640,5447,"western","western-And"
5447,4436,"western","western-And"
4436,3881,"western","western-And"
116231,4577,"western","western-Scl"
4577,115102,"western","western-Scl"
115102,116231,"western","western-Scl"
88714,85792,"western","western-Ara"
85792,83081,"western","western-Ara"
83081,82363,"western","western-Ara"
82363,85727,"western","western-Ara"
85727,85267,"western","western-Ara"
85267,85258,"western","western-Ara"
85258,88714,"western","western-Ara"
77853,76333,"western","western-Lib"
76333,74785,"western","western-Lib"
74785,72622,"western","western-Lib"
72622,73714,"western","western-Lib"
73714,76333,"western","western-Lib"
10324,11484,"western","western-Cet"
8102,3419,"western","western-Cet"
3419,1562,"western","western-Cet"
3419,5364,"western","western-Cet"
5364,6537,"western","western-Cet"
6537,8645,"western","western-Cet"
8645,11345,"western","western-Cet"
11345,12390,"western","western-Cet"
12390,12770,"western","western-Cet"
12770,11783,"western","western-Cet"
11783,8102,"western","western-Cet"
10826,12390,"western","western-Cet"
10826,12387,"western","western-Cet"
12387,12706,"western","western-Cet"
12706,14135,"western","western-Cet"
14135,13954,"western","western-Cet"
13954,12828,"western","western-Cet"
12828,11484,"western","western-Cet"
11484,12093,"western","western-Cet"
12093,12706,"western","western-Cet"
13209,9884,"western","western-Ari"
9884,8903,"western","western-Ari"
8903,8832,"western","western-Ari"
92175,92202,"western","western-Sct"
92202,92814,"western","western-Sct"
92814,90595,"western","western-Sct"
90595,91117,"western","western-Sct"
91117,92175,"western","western-Sct"
42515,42828,"western","western-Pyx"
42828,43409,"western","western-Pyx"
71795,69673,"western","western-Boo"
69673,72105,"western","western-Boo"
72105,74666,"western","western-Boo"
74666,73555,"western","western-Boo"
73555,71075,"western","western-Boo"
71075,71053,"western","western-Boo"
71053,69673,"western","western-Boo"
69673,67927,"western","western-Boo"
67927,67459,"western","western-Boo"
21060,21770,"western","western-Cae"
21770,21861,"western","western-Cae"
40702,51839,"western","western-Cha"
51839,60000,"western","western-Cha"
43103,42806,"western","western-Cnc"
42806,40843,"western","western-Cnc"
42806,42911,"western","western-Cnc"
42911,40526,"western","western-Cnc"
42911,44066,"western","western-Cnc"
100064,100345,"western","western-Cap"
100345,104139,"western","western-Cap"
104139,105515,"western","western-Cap"
105515,106985,"western","western-Cap"
106985,107556,"western","western-Cap"
105515,105881,"western","western-Cap"
105881,104139,"western","western-Cap"
100345,102485,"western","western-Cap"
104139,102978,"western","western-Cap"
45238,50099,"western","western-Car"
50099,52419,"western","western-Car"
52419,52468,"western","western-Car"
52468,54463,"western","western-Car"
54463,53253,"western","western-Car"
53253,51232,"western","western-Car"
51232,50371,"western","western-Car"
50371,45556,"western","western-Car"
42568,41037,"western","western-Car"
41037,30438,"western","western-Car"
45080,45556,"western","western-Car"
45080,42568,"western","western-Car"
30438,31685,"western","western-Car"
41037,39429,"western","western-Car"
8886,6686,"western","western-Cas"
6686,4427,"western","western-Cas"
4427,3179,"western","western-Cas"
3179,746,"western","western-Cas"
71683,68702,"western","western-Cen"
68702,66657,"western","western-Cen"
66657,68002,"western","western-Cen"
68002,68282,"western","western-Cen"
68282,67472,"western","western-Cen"
67472,67464,"western","western-Cen"
67464,65936,"western","western-Cen"
65936,65109,"western","western-Cen"
67464,68933,"western","western-Cen"
67472,71352,"western","western-Cen"
71352,73334,"western","western-Cen"
68002,61932,"western","western-Cen"
61932,60823,"western","western-Cen"
60823,59196,"western","western-Cen"
59196,56480,"western","western-Cen"
56480,56561,"western","western-Cen"
109492,112724,"western","western-Cep"
112724,106032,"western","western-Cep"
106032,105199,"western","western-Cep"
105199,109492,"western","western-Cep"
112724,116727,"western","western-Cep"
116727,106032,"western","western-Cep"
64241,64394,"western","western-Com"
64394,60742,"western","western-Com"
61317,63125,"western","western-Cvn"
28380,28360,"western","western-Aur"
28360,24608,"western","western-Aur"
24608,23453,"western","western-Aur"
23453,23015,"western","western-Aur"
25428,23015,"western","western-Aur"
25428,28380,"western","western-Aur"
30277,29807,"western","western-Col"
29807,28199,"western","western-Col"
28199,27628,"western","western-Col"
27628,28328,"western","western-Col"
27628,26634,"western","western-Col"
26634,25859,"western","western-Col"
71908,75323,"western","western-Cir"
71908,74824,"western","western-Cir"
53740,54682,"western","western-Crt"
54682,55705,"western","western-Crt"
55705,55282,"western","western-Crt"
55282,53740,"western","western-Crt"
55282,55687,"western","western-Crt"
55687,56633,"western","western-Crt"
56633,58188,"western","western-Crt"
58188,57283,"western","western-Crt"
57283,55705,"western","western-Crt"
91875,92989,"western","western-CrA"
92989,93174,"western","western-CrA"
93174,93825,"western","western-CrA"
93825,94114,"western","western-CrA"
94114,94160,"western","western-CrA"
94160,94005,"western","western-CrA"
94005,93542,"western","western-CrA"
93542,92953,"western","western-CrA"
91875,90887,"western","western-CrA"
76127,75695,"western","western-CrB"
75695,76267,"western","western-CrB"
76267,76952,"western","western-CrB"
76952,77512,"western","western-CrB"
77512,78159,"western","western-CrB"
78159,78493,"western","western-CrB"
61174,60965,"western","western-Crv"
60965,59803,"western","western-Crv"
59803,59316,"western","western-Crv"
59316,59199,"western","western-Crv"
59316,61359,"western","western-Crv"
61359,60965,"western","western-Crv"
61084,60718,"western","western-Cru"
62434,59747,"western","western-Cru"
94779,95853,"western","western-Cyg"
95853,97165,"western","western-Cyg"
97165,100453,"western","western-Cyg"
100453,102098,"western","western-Cyg"
100453,102488,"western","western-Cyg"
102488,104732,"western","western-Cyg"
104732,107310,"western","western-Cyg"
100453,98110,"western","western-Cyg"
98110,95947,"western","western-Cyg"
101421,101769,"western","western-Del"
101769,101958,"western","western-Del"
101958,102532,"western","western-Del"
102532,102281,"western","western-Del"
102281,101769,"western","western-Del"
27100,27890,"western","western-Dor"
27890,26069,"western","western-Dor"
26069,27100,"western","western-Dor"
26069,21281,"western","western-Dor"
21281,19893,"western","western-Dor"
87585,87833,"western","western-Dra"
87833,85670,"western","western-Dra"
85670,85829,"western","western-Dra"
85829,87585,"western","western-Dra"
87585,94376,"western","western-Dra"
94376,97433,"western","western-Dra"
97433,94648,"western","western-Dra"
94648,89937,"western","western-Dra"
89937,83895,"western","western-Dra"
83895,80331,"western","western-Dra"
80331,78527,"western","western-Dra"
78527,75458,"western","western-Dra"
75458,68756,"western","western-Dra"
68756,61281,"western","western-Dra"
61281,56211,"western","western-Dra"
79509,80000,"western","western-Nor"
80000,80582,"western","western-Nor"
80582,78639,"western","western-Nor"
78639,80000,"western","western-Nor"
78639,79509,"western","western-Nor"
7588,9007,"western","western-Eri"
9007,10602,"western","western-Eri"
10602,11407,"western","western-Eri"
11407,12413,"western","western-Eri"
12413,12486,"western","western-Eri"
12486,13847,"western","western-Eri"
13847,15510,"western","western-Eri"
15510,17797,"western","western-Eri"
17797,17874,"western","western-Eri"
17874,20042,"western","western-Eri"
20042,20535,"western","western-Eri"
20535,21393,"western","western-Eri"
21393,17651,"western","western-Eri"
17651,16611,"western","western-Eri"
16611,15474,"western","western-Eri"
15474,14146,"western","western-Eri"
14146,12843,"western","western-Eri"
12843,13701,"western","western-Eri"
13701,15197,"western","western-Eri"
15197,16537,"western","western-Eri"
16537,17378,"western","western-Eri"
17378,21444,"western","western-Eri"
21444,22109,"western","western-Eri"
22109,22701,"western","western-Eri"
22701,23875,"western","western-Eri"
23875,23972,"western","western-Eri"
23972,21594,"western","western-Eri"
96837,97365,"western","western-Sge"
97365,96757,"western","western-Sge"
97365,98337,"western","western-Sge"
98337,98920,"western","western-Sge"
13147,14879,"western","western-For"
31681,34088,"western","western-Gem"
34088,35550,"western","western-Gem"
35550,35350,"western","western-Gem"
35350,32362,"western","western-Gem"
35550,36962,"western","western-Gem"
36962,37740,"western","western-Gem"
36962,37826,"western","western-Gem"
36962,36046,"western","western-Gem"
36046,34693,"western","western-Gem"
34693,36850,"western","western-Gem"
34693,33018,"western","western-Gem"
34693,32246,"western","western-Gem"
32246,30883,"western","western-Gem"
32246,30343,"western","western-Gem"
30343,29655,"western","western-Gem"
29655,28734,"western","western-Gem"
16228,18505,"western","western-Cam"
18505,22783,"western","western-Cam"
16228,17959,"western","western-Cam"
17959,22783,"western","western-Cam"
17959,25110,"western","western-Cam"
33160,34045,"western","western-CMa"
34045,33347,"western","western-CMa"
33347,32349,"western","western-CMa"
32349,33977,"western","western-CMa"
33977,34444,"western","western-CMa"
34444,35037,"western","western-CMa"
35037,35904,"western","western-CMa"
33579,33856,"western","western-CMa"
33856,34444,"western","western-CMa"
33856,33152,"western","western-CMa"
33152,31592,"western","western-CMa"
31592,31416,"western","western-CMa"
31592,30324,"western","western-CMa"
31592,32349,"western","western-CMa"
33579,32759,"western","western-CMa"
30122,33579,"western","western-CMa"
33347,33160,"western","western-CMa"
67301,65378,"western","western-UMa"
65378,62956,"western","western-UMa"
62956,59774,"western","western-UMa"
59774,54061,"western","western-UMa"
54061,53910,"western","western-UMa"
53910,58001,"western","western-UMa"
58001,59774,"western","western-UMa"
58001,57399,"western","western-UMa"
57399,54539,"western","western-UMa"
54539,50372,"western","western-UMa"
54539,50801,"western","western-UMa"
53910,48402,"western","western-UMa"
48402,46853,"western","western-UMa"
46853,44471,"western","western-UMa"
46853,44127,"western","western-UMa"
48402,48319,"western","western-UMa"
48319,41704,"western","western-UMa"
41704,46733,"western","western-UMa"
46733,54061,"western","western-UMa"
114131,110997,"western","western-Gru"
110997,109268,"western","western-Gru"
109268,112122,"western","western-Gru"
112122,114421,"western","western-Gru"
114421,114131,"western","western-Gru"
112122,113638,"western","western-Gru"
112122,112623,"western","western-Gru"
109268,109111,"western","western-Gru"
109111,108085,"western","western-Gru"
86414,87808,"western","western-Her"
87808,85112,"western","western-Her"
85112,84606,"western","western-Her"
84606,84380,"western","western-Her"
84380,81833,"western","western-Her"
81833,81126,"western","western-Her"
81126,79992,"western","western-Her"
79992,77760,"western","western-Her"
81833,81693,"western","western-Her"
81693,80816,"western","western-Her"
80816,80170,"western","western-Her"
81693,83207,"western","western-Her"
83207,85693,"western","western-Her"
85693,84379,"western","western-Her"
86974,87933,"western","western-Her"
87933,88794,"western","western-Her"
83207,84380,"western","western-Her"
86974,85693,"western","western-Her"
19747,12484,"western","western-Hor"
12484,14240,"western","western-Hor"
42799,42402,"western","western-Hya"
42402,42313,"western","western-Hya"
42313,43109,"western","western-Hya"
43109,43234,"western","western-Hya"
43234,42799,"western","western-Hya"
43234,43813,"western","western-Hya"
43813,45336,"western","western-Hya"
45336,46776,"western","western-Hya"
46776,46509,"western","western-Hya"
46509,46390,"western","western-Hya"
46390,48356,"western","western-Hya"
48356,49841,"western","western-Hya"
49841,51069,"western","western-Hya"
51069,52943,"western","western-Hya"
52943,56343,"western","western-Hya"
56343,57936,"western","western-Hya"
57936,64166,"western","western-Hya"
64166,64962,"western","western-Hya"
2021,17678,"western","western-Hyi"
17678,12394,"western","western-Hyi"
12394,11001,"western","western-Hyi"
11001,9236,"western","western-Hyi"
105319,101772,"western","western-Ind"
101772,103227,"western","western-Ind"
103227,105319,"western","western-Ind"
109937,111104,"western","western-Lac"
111104,111022,"western","western-Lac"
111022,110609,"western","western-Lac"
110609,110538,"western","western-Lac"
110538,111169,"western","western-Lac"
111169,111022,"western","western-Lac"
29651,30867,"western","western-Mon"
30867,34769,"western","western-Mon"
34769,30419,"western","western-Mon"
30419,29151,"western","western-Mon"
34769,39863,"western","western-Mon"
39863,37447,"western","western-Mon"
28910,28103,"western","western-Lep"
28103,27288,"western","western-Lep"
27288,25985,"western","western-Lep"
25985,24305,"western","western-Lep"
25985,27654,"western","western-Lep"
27654,27072,"western","western-Lep"
27072,25606,"western","western-Lep"
25606,23685,"western","western-Lep"
25985,25606,"western","western-Lep"
24305,24845,"western","western-Lep"
24305,24327,"western","western-Lep"
23685,24305,"western","western-Lep"
24327,24244,"western","western-Lep"
24845,24873,"western","western-Lep"
57632,54879,"western","western-Leo"
54879,49669,"western","western-Leo"
49669,49583,"western","western-Leo"
49583,50583,"western","western-Leo"
50583,54872,"western","western-Leo"
54872,57632,"western","western-Leo"
50583,50335,"western","western-Leo"
50335,48455,"western","western-Leo"
48455,47908,"western","western-Leo"
54872,54879,"western","western-Leo"
77634,78970,"western","western-Lup"
78970,78384,"western","western-Lup"
78384,77634,"western","western-Lup"
78384,76297,"western","western-Lup"
76297,75141,"western","western-Lup"
75141,75177,"western","western-Lup"
75141,73273,"western","western-Lup"
76297,76552,"western","western-Lup"
76552,74395,"western","western-Lup"
74395,71860,"western","western-Lup"
74395,71536,"western","western-Lup"
71860,70576,"western","western-Lup"
71860,73273,"western","western-Lup"
45860,45688,"western","western-Lyn"
45688,44700,"western","western-Lyn"
44700,44248,"western","western-Lyn"
44248,41075,"western","western-Lyn"
41075,36145,"western","western-Lyn"
36145,33449,"western","western-Lyn"
33449,30060,"western","western-Lyn"
91262,91971,"western","western-Lyr"
91971,92420,"western","western-Lyr"
92420,93194,"western","western-Lyr"
93194,92791,"western","western-Lyr"
92791,91971,"western","western-Lyr"
51172,48926,"western","western-Ant"
105140,103738,"western","western-Mic"
103738,102831,"western","western-Mic"
62322,57363,"western","western-Mus"
57363,61199,"western","western-Mus"
61199,61585,"western","western-Mus"
61585,62322,"western","western-Mus"
107089,112405,"western","western-Oct"
112405,70638,"western","western-Oct"
70638,107089,"western","western-Oct"
72370,81065,"western","western-Aps"
81065,81852,"western","western-Aps"
86032,86742,"western","western-Oph"
84012,86742,"western","western-Oph"
86032,83000,"western","western-Oph"
83000,79882,"western","western-Oph"
79882,81377,"western","western-Oph"
81377,84012,"western","western-Oph"
84012,85755,"western","western-Oph"
26727,26311,"western","western-Ori"
26311,25930,"western","western-Ori"
28691,29426,"western","western-Ori"
29426,29038,"western","western-Ori"
29038,27913,"western","western-Ori"
29426,28614,"western","western-Ori"
28614,27989,"western","western-Ori"
27989,26727,"western","western-Ori"
